,Name,Classification,Type,Country,Adress,Latitude,Longitude,location
127,The Golden Heart,Leisure Places,Pub,GB,110 Commercial St,51.52015568921397,-0.07454340656292219,"{'type': 'Point', 'coordinates': (51.52015568921397, -0.07454340656292219)}"
128,The Corn Exchange,Leisure Places,Pub,GB,Mark Ln,51.51042923827799,-0.0801796932169635,"{'type': 'Point', 'coordinates': (51.51042923827799, -0.0801796932169635)}"
129,The New Moon,Leisure Places,Pub,GB,88 Gracechurch St (at Leadenhall Market),51.51287757406644,-0.08422796801744012,"{'type': 'Point', 'coordinates': (51.51287757406644, -0.08422796801744012)}"
130,Railway Tavern,Leisure Places,Pub,GB,15 Liverpool St (Old Broad St),51.51753555271812,-0.08299970091390695,"{'type': 'Point', 'coordinates': (51.51753555271812, -0.08299970091390695)}"
131,The White Lion,Leisure Places,Pub,GB,Bastwick Street (Central Street),51.52533156003656,-0.09626143143095693,"{'type': 'Point', 'coordinates': (51.52533156003656, -0.09626143143095693)}"
132,Mc & Sons,Leisure Places,Irish Pub,GB,160 Union St,51.50379464113022,-0.09980837646278647,"{'type': 'Point', 'coordinates': (51.50379464113022, -0.09980837646278647)}"
133,Homeboy,Leisure Places,Irish Pub,GB,108 Essex Rd,51.538941,-0.098512,"{'type': 'Point', 'coordinates': (51.538941, -0.098512)}"
134,Porterhouse,Leisure Places,Irish Pub,GB,21-22 Maiden Ln,51.510410348147786,-0.12365279822477318,"{'type': 'Point', 'coordinates': (51.510410348147786, -0.12365279822477318)}"
135,Philomena's,Leisure Places,Irish Pub,GB,40 Great Queens St,51.5149033539565,-0.12181037518702835,"{'type': 'Point', 'coordinates': (51.5149033539565, -0.12181037518702835)}"
136,Waxy O'Connor's,Leisure Places,Irish Pub,GB,14-16 Rupert St,51.51071461829402,-0.13248909478942034,"{'type': 'Point', 'coordinates': (51.51071461829402, -0.13248909478942034)}"
137,The Toucan,Leisure Places,Irish Pub,GB,19 Carlisle St,51.51504788673891,-0.13309590486315584,"{'type': 'Point', 'coordinates': (51.51504788673891, -0.13309590486315584)}"
138,O'Neill's,Leisure Places,Irish Pub,GB,33-37 Wardour St,51.5113745491175,-0.1320633561366361,"{'type': 'Point', 'coordinates': (51.5113745491175, -0.1320633561366361)}"
139,O'Neill's,Leisure Places,Irish Pub,GB,73-77 Euston Rd (Judd St),51.52914571131603,-0.12610826902549263,"{'type': 'Point', 'coordinates': (51.52914571131603, -0.12610826902549263)}"
140,O'Neill's,Leisure Places,Irish Pub,GB,37-38 Great Marlborough St,51.514129,-0.139302,"{'type': 'Point', 'coordinates': (51.514129, -0.139302)}"
